entity_id;entity_name;entity_types;attribute_key;grc20_value_type;raw_value;normalized_iso;granularity;format_family;dmy_ambiguous;type_key_mismatch;intra_entity_conflict;description_date_hint;description_conflict;plausibility_flag;notes
703b700ac82843b298cc946f5f478455;Observation participante n°24;PrimarySource;dateEvenement;TIME;2019-04-03T00:00:00.000Z;2019-04-03;jour;TIME-ISO-Z;;non;;;;ok;
708e681a656d41fd9104328794cab822;Rolland & Slim 2017 — Économie politique du Bitcoin;AcademicWork|Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
7094b28621af4595939c08525b718f39;Blanc 1998 Monnaies paralleles;Reference;year;TIME;1998-01-01T00:00:00.000Z;1998-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
70d79dda054d462086a5472657b011a7;InfrastructureEvent — Genesis Block / lancement du protocole;InfrastructureEvent;date;TEXT;2009-01-03;2009-01-03;jour;ISO-jour;;oui;;2009-01;non;ok;description : accord d'annee (2009-01 contre 2009-01-03)
70d79dda054d462086a5472657b011a7;InfrastructureEvent — Genesis Block / lancement du protocole;InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2009-01;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
70d79dda054d462086a5472657b011a7;InfrastructureEvent — Genesis Block / lancement du protocole;InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie 2 (p.88);;indeterminee;libre;;non;;2009-01;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
713a81a48e5143068ff221c6eec9c138;Dashjr 2019 — CVE-2018-20587 Advisory;IndigenousLiterature|Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;
714f6de9e72d4162a186c2c0e459f15f;InfrastructureEvent — Soft fork : correction bug 'Void of bitcoin';InfrastructureEvent;date;TEXT;2010-07-28;2010-07-28;jour;ISO-jour;;oui;;2010-08;non;ok;description : accord d'annee (2010-08 contre 2010-07-28)
714f6de9e72d4162a186c2c0e459f15f;InfrastructureEvent — Soft fork : correction bug 'Void of bitcoin';InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2010-08;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
714f6de9e72d4162a186c2c0e459f15f;InfrastructureEvent — Soft fork : correction bug 'Void of bitcoin';InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie (figure) Chapitre I.2;;indeterminee;libre;;non;;2010-08;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
7153c1bc2e43406f897ef422fe555a5d;BTCD;ActorNonHuman;launchYear;TIME;2013-01-01T00:00:00.000Z;2013-01-01;jour;TIME-ISO-Z;;oui;;;;ok;
719c780c0edb43de845fe84c875c4aea;Immersion : Test de minage Bitcoin (échec);PrimarySource;dateDebut;TIME;2016-01-01T00:00:00.000Z;2016-01-01;jour;TIME-ISO-Z;;non;;;;ok;
71cc784b7ac94ad4a965da5b1ce2182a;Observation participante n°7;PrimarySource;dateEvenement;TIME;2017-02-01T00:00:00.000Z;2017-02-01;jour;TIME-ISO-Z;;non;;;;ok;
7246b452d71d4416b146f62f42a2bb64;CVE-2010-5140 — Never confirming transactions;CrisisEvent;date;TEXT;29/09/2010;2010-09-29;jour;DD-MM-YYYY-ou-MM-DD-YYYY;non;oui;;;;ok;ordre etabli sans convention : le groupe 29 depasse 12 et ne peut pas etre un mois (JJ/MM/AAAA)
72ad349cc28c4760a46521d685fca284;Chen 2011;GreyLiterature|Reference;year;TEXT;2011;2011;annee;annee;;oui;;;;ok;
72ed5cce1e98494385ca4eb091d6707c;CVE-2013-3220 (Netsplit BIP-0050);CrisisEvent;date;TEXT;Mars 2013;2013-03;mois;libre;;oui;;;;ok;mois en toutes lettres + annee : famille `libre` par convention de colonne, mais entierement derivable
735ad05fd0654bbaa9eca5d65cd118e1;Cartelier 2002 — Monnaie ou don;AcademicWork|Reference;year;TEXT;2002;2002;annee;annee;;oui;;;;ok;
73712fc1060c48fc8bcc52b1dee2137c;CVE-2018-17144 — Remise en ordre par patch;CrisisPhase;timeEnd;TEXT;2018-09-20;2018-09-20;jour;ISO-jour;;non;;;;ok;
73712fc1060c48fc8bcc52b1dee2137c;CVE-2018-17144 — Remise en ordre par patch;CrisisPhase;timeStart;TEXT;2018-09-18;2018-09-18;jour;ISO-jour;;non;;;;ok;
738483a6f54f428f88c96ef209b2fede;BIP-148 — UASF activation SegWit;ProtocolProposal;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
7387a5055a284717a5e8221d0bbd216d;InfrastructureEvent — Capital-risque dans l ecosysteme Bitcoin (2012-2015);InfrastructureEvent;date;TEXT;2012;2012;annee;annee;;oui;;2012|2013|2014|2015|2016;non;ok;description : accord d'annee (2012|2013|2014|2015|2016 contre 2012)
7387a5055a284717a5e8221d0bbd216d;InfrastructureEvent — Capital-risque dans l ecosysteme Bitcoin (2012-2015);InfrastructureEvent;dateSource;TEXT;Rauchs 2016 p. 70-71;;indeterminee;libre;;non;;2012|2013|2014|2015|2016;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2016 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
74290febdb754d19aeee686c1a9a1b95;Coriat & Broca 2015 — Le logiciel libre et les communs;AcademicWork|Reference;year;TEXT;2015;2015;annee;annee;;oui;;;;ok;
745d9cb788724854bf89b6945dfaf9c4;Bitcoin Fog;ActorNonHuman;period;TEXT;2011-2021;;plage;plage-annees;;non;;;;ok;plage d'annees 2011-2021 : normalized_iso reste vide, choisir une des deux bornes serait un arbitrage
74b4e44f74614a38b5e319be177e46ee;Maurer Nelms Swartz 2013 — Practical materiality of Bitcoin;AcademicWork|Reference;year;TEXT;2013;2013;annee;annee;;oui;;;;ok;
74f9134398d346a4b39be11431bc0baa;Andresen 2011 — Bitcoin v0.3.20.01 released;IndigenousLiterature|Reference;year;TEXT;2011;2011;annee;annee;;oui;;;;ok;
750fdaa27a5d4030a626673d3110ddf2;Akrich 1989 — Construction d'un système socio-technique;AcademicWork|Reference;year;TEXT;1989;1989;annee;annee;;oui;;;;ok;
75ac54bedbfb4fe5a5f32aa8f0e74677;InfrastructureEvent — BTCC : plateforme d'échange Bitcoin chinoise (Bobby Lee);InfrastructureEvent;date;TEXT;2013;2013;annee;annee;;oui;;2018;oui;ok;CONFLIT DESCRIPTION : la description ne cite que 2018 la ou date vaut 2013 — une description cite volontiers des annees qui ne sont pas la date de l'entite : signalement, pas erreur etablie
75ca941e17f4489fa47ced4aeafdd2f8;InfrastructureEvent — BitGo lève 49 millions $ (octobre 2016);InfrastructureEvent;date;TEXT;06/10/2016;2016;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;2016-10;non;ok;ordre jour/mois indecidable : « 06/10/2016 » se lit 2016-10-06 (JJ/MM) ou 2016-06-10 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee | description : accord d'annee (2016-10 contre 2016)
75f5c97d0a2648aea297475fa514300a;InfrastructureEvent — Rapport BCE sur les monnaies virtuelles (octobre 2012);InfrastructureEvent;date;TEXT;01/10/2012;2012;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;2012-10;non;ok;ordre jour/mois indecidable : « 01/10/2012 » se lit 2012-10-01 (JJ/MM) ou 2012-01-10 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee | description : accord d'annee (2012-10 contre 2012)
7606d7fd6ff44bbc9266194c5165319c;Menger 1892 — On the Origin of Money;AcademicWork|Reference;year;TEXT;1892;1892;annee;annee;;oui;;;;ok;
762e6813527d4880b74075d23740679a;Bonneau et al. 2015;AcademicWork|Reference;year;TEXT;2015;2015;annee;annee;;oui;;;;ok;
766c49236ee6484aa92a0566d223b8de;Rizzo 2015;GreyLiterature|Reference;year;TEXT;2015;2015;annee;annee;;oui;;;;ok;
77653956f06d4f0092bb4d8f73c08a2e;Paye 2005 — La gouvernance notion polysémique à concept politologique;AcademicWork|Reference;year;TEXT;2005;2005;annee;annee;;oui;;;;ok;
777d816556d94da2aee6d4ad48bf9dcb;Ostrom & Basurto 2013 — Outils d'analyse changement institutionnel;AcademicWork|Reference;year;TEXT;2013;2013;annee;annee;;oui;;;;ok;
7793fdb7a9d5615dcb071fcb35e388ed;Ethereum Hard Fork — London;ProtocolChange;date;TEXT;2021-08-05;2021-08-05;jour;ISO-jour;;oui;;;;ok;
7793fdb7a9d5615dcb071fcb35e388ed;Ethereum Hard Fork — London;ProtocolChange;dateAuthority;TEXT;AUTHOR_VERIFIED;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur
7793fdb7a9d5615dcb071fcb35e388ed;Ethereum Hard Fork — London;ProtocolChange;dateSource;TEXT;Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur
780f2dd665fa41fb8eb2ad24579f7451;O'Brien 2014;GreyLiterature|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
78aaaaee3c684931b0b63a0b2a7ec181;Lopp 2021 Spam Storms;Reference;year;TIME;2021-01-01T00:00:00.000Z;2021-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
78b3ff6850654824842af4ac3f6034b8;Immersion : Premier achat BTC (VirWox);PrimarySource;dateDebut;TIME;2016-01-15T00:00:00.000Z;2016-01-15;jour;TIME-ISO-Z;;non;;;;ok;
78dcb8a0af094eb0a1cea842f7f97212;CVE-2013-4165 — Timing leak in RPC authentication;CrisisEvent;date;TEXT;20/07/2013;2013-07-20;jour;DD-MM-YYYY-ou-MM-DD-YYYY;non;oui;;;;ok;ordre etabli sans convention : le groupe 20 depasse 12 et ne peut pas etre un mois (JJ/MM/AAAA)
7b73ed5f4e7149baaf8c534c809bc33f;InfrastructureEvent — Lancement de Namecoin (merge mining);InfrastructureEvent;date;TEXT;2011-04-18;2011-04-18;jour;ISO-jour;;oui;;2011-04;non;ok;description : accord d'annee (2011-04 contre 2011-04-18)
7b73ed5f4e7149baaf8c534c809bc33f;InfrastructureEvent — Lancement de Namecoin (merge mining);InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2011-04;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
7b73ed5f4e7149baaf8c534c809bc33f;InfrastructureEvent — Lancement de Namecoin (merge mining);InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie (figure) Chapitre I.2;;indeterminee;libre;;non;;2011-04;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
7bc3f1a8265a481f9d8bd75a09c915d2;Janssens 2017 — Why non-mining full nodes are a terrible idea;IndigenousLiterature|Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
7be95456e6fd4fee9f0595e3aff2bf25;Buterin 2013a;GreyLiterature|Reference;year;TEXT;2013;2013;annee;annee;;oui;;;;ok;
7bfdc2d35c024d118b936ae6b45dc973;Bier 2021d;AcademicWork|Reference;year;TEXT;2021;2021;annee;annee;;oui;;;;ok;
7c1a7e8719354b7e9aec465305888b4e;Aglietta & Orléan 1998 — La monnaie souveraine;AcademicWork|Reference;year;TEXT;1998;1998;annee;annee;;oui;;;;ok;
7cda4562e3ee4e9c8bf969bdf639994a;InfrastructureEvent — Coinbase : croissance et levee de fonds 75M$ (2015);InfrastructureEvent;date;TEXT;2015;2015;annee;annee;;oui;;2015;non;ok;description : accord d'annee (2015 contre 2015)
7cda4562e3ee4e9c8bf969bdf639994a;InfrastructureEvent — Coinbase : croissance et levee de fonds 75M$ (2015);InfrastructureEvent;dateSource;TEXT;Rauchs 2016 p. 70-71;;indeterminee;libre;;non;;2015;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2016 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
7e4da9c927db40f7aa641bbc5f636f80;Entretien n°4;PrimarySource;dateInterview;TIME;2019-02-21T00:00:00.000Z;2019-02-21;jour;TIME-ISO-Z;;non;;;;ok;
7e8f363118eb44e7b9878864a8f5e58a;Sedgwick 2019g;GreyLiterature|Reference;consultedDate;TEXT;21 juillet 2020;2020-07-21;jour;libre;;non;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable
7e8f363118eb44e7b9878864a8f5e58a;Sedgwick 2019g;GreyLiterature|Reference;date;TEXT;21 septembre 2019;2019-09-21;jour;libre;;oui;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable | role « point » : accord d'annee avec year
7e8f363118eb44e7b9878864a8f5e58a;Sedgwick 2019g;GreyLiterature|Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;role « point » : accord d'annee avec date
7e9c5d90afd24211b0d8ba706bdad15f;Aglietta Ponsot Ould-Ahmed 2014 — Entretien;AcademicWork|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
7ee2037b78e14507b44f8caa68251619;Bier 2021e — Blocksize War Ch.4 Scaling II Hong Kong;AcademicWork|Reference;year;TEXT;2021;2021;annee;annee;;oui;;;;ok;
7f80094676fd44a785c6483dbee4f8c5;Mining pools emergence;InfrastructureEvent;date;TEXT;2011-01;2011-01;mois;ISO-mois;;oui;;2010;oui;ok;CONFLIT DESCRIPTION : la description ne cite que 2010 la ou date vaut 2011-01 — une description cite volontiers des annees qui ne sont pas la date de l'entite : signalement, pas erreur etablie
801ceac52958a50815963a9826719d34;Ethereum Hard Fork — St. Petersburg;ProtocolChange;date;TEXT;2019-02-28;2019-02-28;jour;ISO-jour;;oui;;;;ok;
801ceac52958a50815963a9826719d34;Ethereum Hard Fork — St. Petersburg;ProtocolChange;dateAuthority;TEXT;AUTHOR_VERIFIED;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur
801ceac52958a50815963a9826719d34;Ethereum Hard Fork — St. Petersburg;ProtocolChange;dateSource;TEXT;Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur
81049b3899914142a40dd283772766c4;Castillo 2013;GreyLiterature|Reference;year;TEXT;2013;2013;annee;annee;;oui;;;;ok;
82349be91da44883961b469695426d85;InfrastructureEvent — CBOE : marches futurs Bitcoin (2017);InfrastructureEvent;date;TEXT;2017;2017;annee;annee;;oui;;2017;non;ok;description : accord d'annee (2017 contre 2017)
82a5e853e54a44c3985266e0559dbdad;Rhodes 1996 — The New Governance: Governing without Government;AcademicWork|Reference;year;TEXT;1996;1996;annee;annee;;oui;;;;ok;
8568b77b9f1146a4b0c2afae69234578;Gaurav 2019;GreyLiterature|Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;
85ea3fbf6756411088682089319f9a25;Bonneau et al. 2015 — SoK Bitcoin Cryptocurrencies;AcademicWork|Reference;year;TEXT;2015;2015;annee;annee;;oui;;;;ok;
8640638b2d78436d8b471f947583747e;Walch 2017b — Open Source Operational Risk Blockchains;AcademicWork|Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
8640b516c787428b9dd87ac173176e3e;Chaum 1982 — Blind Signatures for Untraceable Payments;AcademicWork|Reference;year;TEXT;1982;1982;annee;annee;;oui;;;;ok;
86713c024e0248e2a5c327c6fd47d210;Tutin 2009 Histoire monnaie;Reference;year;TIME;2009-01-01T00:00:00.000Z;2009-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
86b6f7211dc94792b7efa288317a811e;Séries China BAN (2013-2021);CrisisEvent;period;TEXT;2013-2021 (multiple épisodes);;indeterminee;libre;;non;;;;non_parsable;ANNEES CITEES dans la valeur (non retenues comme date) : 2013, 2021
876698e2a15d4e6da5912cb1c391e08b;Buterin 2013b;GreyLiterature|Reference;year;TEXT;2013;2013;annee;annee;;oui;;;;ok;
889c92c8790744b2b44b1b7971c6b43f;Keir 2022;GreyLiterature|Reference;year;TEXT;2022;2022;annee;annee;;oui;;;;ok;
89565e90e4a64560bc4bf517d3aa4f9c;McCormack et Voorhees 2019;GreyLiterature|Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;
896936e6d50b46f89947a60e01aa584a;CVE-2013-2292 — A transaction that takes at least 3 minutes to verify;CrisisEvent;date;TEXT;30/01/2013;2013-01-30;jour;DD-MM-YYYY-ou-MM-DD-YYYY;non;oui;;;;ok;ordre etabli sans convention : le groupe 30 depasse 12 et ne peut pas etre un mois (JJ/MM/AAAA)
896a139f04884630842b8c848ebdca94;CVE-2018-17144 — Révélation publique et consensus ex post;CrisisPhase;timeEnd;TEXT;2018-09-25;2018-09-25;jour;ISO-jour;;non;;;;ok;
896a139f04884630842b8c848ebdca94;CVE-2018-17144 — Révélation publique et consensus ex post;CrisisPhase;timeStart;TEXT;2018-09-20;2018-09-20;jour;ISO-jour;;non;;;;ok;
896f386e155e4b77b108d4ecdeb375af;BCE 2012 — Virtual Currency Schemes;Reference;year;TEXT;2012;2012;annee;annee;;oui;;;;ok;
8991d9f05d234b6d876d16334f60af63;Coinbase;Organization;foundedYear;NUMBER;2012;2012;annee;annee;;non;;;;ok;
89e4b24810e94abe98890e581be45e7d;Shin 2022 — The Cryptopians;AcademicWork|Reference;year;TEXT;2022;2022;annee;annee;;oui;;;;ok;
8a7bae687d81490b9eb3d16da8b5a7f1;Entretien n°20;PrimarySource;dateInterview;TIME;2020-02-06T00:00:00.000Z;2020-02-06;jour;TIME-ISO-Z;;non;;;;ok;
8b87b44e364a4852b773ff3757cc41c7;Immersion : Acquisition UCN via faucets;PrimarySource;date;TEXT;2010-06;2010-06;mois;ISO-mois;;oui;;2010-06;non;ok;ECART INTER-ROLE (non-verdict) : date=2010-06 (role point) et dateDebut=2015-06-01 (role debut) ne portent pas la meme annee — roles differents, aucune comparaison de verdict n'est faite | description : accord d'annee (2010-06 contre 2010-06)
8b87b44e364a4852b773ff3757cc41c7;Immersion : Acquisition UCN via faucets;PrimarySource;dateDebut;TIME;2015-06-01T00:00:00.000Z;2015-06-01;jour;TIME-ISO-Z;;non;;2010-06;oui;ok;ECART INTER-ROLE (non-verdict) : date=2010-06 (role point) et dateDebut=2015-06-01 (role debut) ne portent pas la meme annee — roles differents, aucune comparaison de verdict n'est faite | CONFLIT DESCRIPTION : la description ne cite que 2010-06 la ou dateDebut vaut 2015-06-01 — une description cite volontiers des annees qui ne sont pas la date de l'entite : signalement, pas erreur etablie
8b87b44e364a4852b773ff3757cc41c7;Immersion : Acquisition UCN via faucets;PrimarySource;dateSource;TEXT;Sedgwick 2018e;;indeterminee;libre;;non;;2010-06;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2018 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
8ba11b69224445fba65e1e5160b365f7;Sunny King et Nadal 2012;IndigenousLiterature|Reference;year;TEXT;2012;2012;annee;annee;;oui;;;;ok;
8bc6f2749a284bb7add34a1739cec310;InfrastructureEvent — Premier logiciel de portefeuille léger (Electrum);InfrastructureEvent;date;TEXT;2011-11-09;2011-11-09;jour;ISO-jour;;oui;;2011-11;non;ok;description : accord d'annee (2011-11 contre 2011-11-09)
8bc6f2749a284bb7add34a1739cec310;InfrastructureEvent — Premier logiciel de portefeuille léger (Electrum);InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2011-11;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
8bc6f2749a284bb7add34a1739cec310;InfrastructureEvent — Premier logiciel de portefeuille léger (Electrum);InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie (figure) Chapitre I.2;;indeterminee;libre;;non;;2011-11;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
8c6539857956431cb3e82ac1e0548a55;InfrastructureEvent — Dépôt du nom de domaine bitcoin.org;InfrastructureEvent;date;TEXT;2008-07-18;2008-07-18;jour;ISO-jour;;oui;;;;anterieure_a_2008_sur_entite_crypto;date 2008-07-18 anterieure au 31/10/2008 (livre blanc Bitcoin) sur une entite de type InfrastructureEvent
8c6f302ba7484a718a163a6747c81fa5;InfrastructureEvent — Premier tournoi de poker en ligne utilisant BTC;InfrastructureEvent;date;TEXT;2010-03-10;2010-03-10;jour;ISO-jour;;oui;;;;ok;
8c6f302ba7484a718a163a6747c81fa5;InfrastructureEvent — Premier tournoi de poker en ligne utilisant BTC;InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur
8c6f302ba7484a718a163a6747c81fa5;InfrastructureEvent — Premier tournoi de poker en ligne utilisant BTC;InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie (figure) Chapitre I.2;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur
8c94227dfffa40bbac7e65cecddc01fd;Entretien n°3;PrimarySource;dateInterview;TIME;2019-02-19T00:00:00.000Z;2019-02-19;jour;TIME-ISO-Z;;non;;;;ok;
8d060dcfd4e54ad48c445af6cadec8e6;AFP 2018 — Bitcoin fait fureur au Japon;GreyLiterature|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
8d16182a10884bd59e0b3f39c9e4a42a;Alary Blanc Desmedt Théret 2016 — Institutionnalismes monétaires;AcademicWork|Reference;year;TEXT;2016;2016;annee;annee;;oui;;;;ok;
8de77f3519e747648b51b4f886b53d88;PriceWindow — Spike Forbes $14 (avril 2011);PriceWindow;date;TEXT;2011-04;2011-04;mois;ISO-mois;;oui;;;;ok;
8df0c49c307e4444b6d65be8754210f6;Rodriguez 2014;GreyLiterature|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
8e373ebfb6c24b6b84bbe0f67fc2b316;Servet Théret Yildirim 2016 — Universalité du fait monétaire;AcademicWork|Reference;year;TEXT;2016;2016;annee;annee;;oui;;;;ok;
8ede23ee7ccd4888a68285224ae8720a;Lagarde 2017 — Fintech A Brave New World;GreyLiterature|Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
8f71d1cbe6fb424eac4200dbbc1c34c9;Capability — Transfert physique off-chain (Casascius);Capability;period;TEXT;2011-2013;;plage;plage-annees;;non;;;;ok;plage d'annees 2011-2013 : normalized_iso reste vide, choisir une des deux bornes serait un arbitrage
8fcc95d1db2f4637bb6e6acc380c6551;Observation participante n°6;PrimarySource;dateEvenement;TIME;2016-12-01T00:00:00.000Z;2016-12-01;jour;TIME-ISO-Z;;non;;;;ok;
9041eaed3b7f4e1d9d276f5ca1b42d0e;InfrastructureEvent — OpenCoin / Ripple Labs : fondation de Ripple (2012);InfrastructureEvent;date;TEXT;2012;2012;annee;annee;;oui;;2018;oui;ok;CONFLIT DESCRIPTION : la description ne cite que 2018 la ou date vaut 2012 — une description cite volontiers des annees qui ne sont pas la date de l'entite : signalement, pas erreur etablie
90748c44eebb88fb889fa419159e72e7;Ethereum Hard Fork — Spurious Dragon;ProtocolChange;date;TEXT;2016-11-22;2016-11-22;jour;ISO-jour;;oui;;;;ok;
90748c44eebb88fb889fa419159e72e7;Ethereum Hard Fork — Spurious Dragon;ProtocolChange;dateAuthority;TEXT;AUTHOR_VERIFIED;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur
90748c44eebb88fb889fa419159e72e7;Ethereum Hard Fork — Spurious Dragon;ProtocolChange;dateSource;TEXT;Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur
914131a99e9d47b78ced89e609cc6294;BitLaundry;ActorNonHuman;period;TEXT;2010;2010;annee;annee;;non;;;;ok;
9166772f6004463ea6769f857f94dc97;DAO — Déclenchement;CrisisPhase;timeEnd;TEXT;2016-06-17;2016-06-17;jour;ISO-jour;;non;;;;ok;
9166772f6004463ea6769f857f94dc97;DAO — Déclenchement;CrisisPhase;timeStart;TEXT;2016-06-17;2016-06-17;jour;ISO-jour;;non;;;;ok;
923a78235ac1409288edfbcd7a3409a1;Blanc & Fare 2017 — La monnaie éclairages institutionnalistes;AcademicWork|Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
